document: titleLevel2,hit text: lemma,hit text: word,hit text: pos_full,count,numberOfDocs,subcorpusSize.documents,subcorpusSize.numberOfTokens
Algemeen Dagblad,sporthal,sporthal,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Trouw,hechter.,hechter.,"nou-c(gender=f|m,number=sg)",1,1,47,23970
Algemeen Dagblad,cpnb,cpnb,nou-p(number=sg),1,1,248,83680
Algemeen Dagblad,international,internationals,nou-c(number=pl),1,1,248,83680
NRC,camping,camping,"nou-c(gender=f|m,number=sg)",1,1,53,35488
De Volkskrant,doctors,doctors,res(type=for),1,1,57,29860
NRC,aardlaag,aardlaag,"nou-c(gender=f|m,number=sg)",1,1,53,35488
Algemeen Dagblad,woordenboek,woordenboeken,nou-c(number=pl),1,1,248,83680
Het Parool,besteden,besteed,"vrb(finiteness=part,tense=past)",1,1,34,18841
NRC,wegen,wegen,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",1,1,53,35488
De Volkskrant,supercool,supercool,"aa(degree=pos,position=adv|pred)",1,1,57,29860
Algemeen Dagblad,teambuilding,teambuilding,"nou-c(gender=f|m,number=sg)",1,1,248,83680
NRC,kwijlen,kwijlt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,53,35488
Trouw,component,componenten,nou-c(number=pl),1,1,47,23970
Trouw,vergadering,vergadering,"nou-c(gender=f|m,number=sg)",1,1,47,23970
Het Parool,lezer,lezers,nou-c(number=pl),1,1,34,18841
NRC,vos,vossen,nou-c(number=pl),1,1,53,35488
Algemeen Dagblad,onbegrijpelijk,onbegrijpelijk,"aa(degree=pos,position=adv|pred)",1,1,248,83680
Algemeen Dagblad,afsplitsen,afgesplitst,"vrb(finiteness=part,tense=past)",1,1,248,83680
NRC,seks,seks,"nou-c(gender=f|m,number=sg)",1,1,53,35488
Trouw,wk,wk's,nou-c(number=pl),1,1,47,23970
Het Parool,limburger,limburgers,nou-c(number=pl),1,1,34,18841
Algemeen Dagblad,verwaarlozen,verwaarloosd,"vrb(finiteness=part,tense=past)",1,1,248,83680
Trouw,verbannen,verbannen,vrb(finiteness=ger|inf),1,1,47,23970
Algemeen Dagblad,maleis,maleis,nou-p(number=sg),1,1,248,83680
Algemeen Dagblad,bibliotheekaltena.nl,bibliotheekaltena.nl,res(type=sym),1,1,248,83680
NRC,zullen,zult,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,53,35488
De Volkskrant,queeste,queeste,"nou-c(gender=f|m,number=sg)",1,1,57,29860
De Volkskrant,boot,boot,"nou-c(gender=f|m,number=sg)",1,1,57,29860
Trouw,cocktail,cocktails,nou-c(number=pl),1,1,47,23970
Het Parool,pan,pan,"nou-c(gender=f|m,number=sg)",1,1,34,18841
De Volkskrant,studierichting,studierichtingen,nou-c(number=pl),1,1,57,29860
Algemeen Dagblad,gemiva,gemiva,nou-p(number=sg),1,1,248,83680
Algemeen Dagblad,doorstroomlocatie,doorstroomlocatie,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Trouw,studies,studies,res(type=for),1,1,47,23970
Algemeen Dagblad,delicatesse,delicatessen,nou-c(number=pl),1,1,248,83680
NRC,spraakmakend,spraakmakende,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,53,35488
Algemeen Dagblad,infecteren,geinfecteerd,"aa(position=prenom,degree=pos)",1,1,248,83680
Trouw,ambassadeur,ambassadeur,"nou-c(gender=f|m,number=sg)",1,1,47,23970
Algemeen Dagblad,voetballen,gevoetbald,"vrb(finiteness=part,tense=past)",1,1,248,83680
De Volkskrant,zekerheid,zekerheid,"nou-c(gender=f|m,number=sg)",1,1,57,29860
De Volkskrant,grotesk,grotesk,"aa(degree=pos,position=prenom)",1,1,57,29860
De Volkskrant,moderator,moderatoren,nou-c(number=pl),1,1,57,29860
NRC,afro,afro,nou-p(number=sg),1,1,53,35488
Algemeen Dagblad,rilling,rillingen,nou-c(number=pl),1,1,248,83680
NRC,kring,kring,"nou-c(gender=f|m,number=sg)",1,1,53,35488
Trouw,maria-tenhemelopneming,maria-tenhemelopneming,"aa(degree=pos,position=adv|pred)",1,1,47,23970
Trouw,sundance,sundance,nou-p(number=sg),1,1,47,23970
Trouw,theorie,theorie,"nou-c(gender=f|m,number=sg)",1,1,47,23970
De Volkskrant,strekking,strekking,"nou-c(gender=f|m,number=sg)",1,1,57,29860
De Volkskrant,beachvolleybalduo,beachvolleybalduo's,nou-c(number=pl),1,1,57,29860
De Volkskrant,ergerlijk,ergerlijk,"aa(degree=pos,position=adv|pred)",1,1,57,29860
De Volkskrant,scheiden,scheiden,vrb(finiteness=ger|inf),1,1,57,29860
Het Parool,seksueel,seksuele,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,34,18841
De Volkskrant,steken,steken,vrb(finiteness=ger|inf),1,1,57,29860
Trouw,gezinslid,gezinsleden,nou-c(number=pl),1,1,47,23970
Trouw,dreigen,dreigde,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,47,23970
Algemeen Dagblad,wegsturen,wegsturen,vrb(finiteness=ger|inf),1,1,248,83680
NRC,debatteren,debatteren,vrb(finiteness=ger|inf),1,1,53,35488
De Volkskrant,middel,middelen,nou-c(number=pl),1,1,57,29860
Het Parool,nistelrooij,nistelrooij,nou-p(number=sg),1,1,34,18841
Algemeen Dagblad,dts,dts,nou-p(number=sg),1,1,248,83680
Trouw,afdekken,afgedekt,"vrb(finiteness=part,tense=past)",1,1,47,23970
De Volkskrant,onaantastbaar,onaantastbaar,"aa(degree=pos,position=adv|pred)",1,1,57,29860
Algemeen Dagblad,hero,hero,res(type=for),1,1,248,83680
De Volkskrant,oprichten,oprichtte,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,57,29860
Trouw,religieus,religieuze,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,47,23970
NRC,frostie,frosties,nou-c(number=pl),1,1,53,35488
NRC,kabinetsformatie,kabinetsformatie,"nou-c(gender=f|m,number=sg)",1,1,53,35488
Algemeen Dagblad,cocktail,cocktails,nou-c(number=pl),1,1,248,83680
Trouw,weerkeren,weerkeren,vrb(finiteness=ger|inf),1,1,47,23970
Trouw,62,62,"num(type=card,position=oth|pred)",1,1,47,23970
De Volkskrant,supercool,supercool,"nou-c(gender=f|m,number=sg)",1,1,57,29860
NRC,doordraaien,doordraaien,vrb(finiteness=ger|inf),1,1,53,35488
Algemeen Dagblad,joey,joey,nou-p(number=sg),1,1,248,83680
Algemeen Dagblad,nadrukkelijk,nadrukkelijk,"aa(degree=pos,position=adv|pred)",1,1,248,83680
Trouw,hoog,hoger,"aa(degree=comp,position=adv|pred)",1,1,47,23970
Algemeen Dagblad,optelsom,optelsom,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Het Parool,men,men,"pd(type=pers,person=3,gender=m,number=sg,position=pron,case=nom)",1,1,34,18841
Algemeen Dagblad,mathias,mathias,nou-p(part-of-multiword=true),1,1,248,83680
Algemeen Dagblad,38,38,"num(type=card,position=oth|pred)",1,1,248,83680
Trouw,beschouwing,beschouwingen,nou-c(number=pl),1,1,47,23970
NRC,vor,vor,res(type=for),1,1,53,35488
Algemeen Dagblad,uitbater,uitbater,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Het Parool,waaronder,waaronder,adv(),1,1,34,18841
Trouw,ongeacht,ongeacht,adp(type=pre),1,1,47,23970
NRC,brit,brit,"nou-c(gender=f|m,number=sg)",1,1,53,35488
Algemeen Dagblad,menu,menu,"nou-c(gender=n,number=sg)",1,1,248,83680
Het Parool,f-side,f-side,nou-p(number=sg),1,1,34,18841
Algemeen Dagblad,watertaxi,watertaxi's,nou-c(number=pl),1,1,248,83680
Algemeen Dagblad,eersteklasser,eersteklasser,"nou-c(gender=f|m,number=sg)",1,1,248,83680
De Volkskrant,lichtblauw,lichtblauwe,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,57,29860
Het Parool,sprong,sprongen,nou-c(number=pl),1,1,34,18841
Algemeen Dagblad,meer,meren,nou-c(number=pl),1,1,248,83680
De Volkskrant,garnizoensplaats,garnizoensplaats,"nou-c(gender=f|m,number=sg)",1,1,57,29860
Trouw,lagerhuislid,lagerhuisleden,nou-c(number=pl),1,1,47,23970
Trouw,treinreiziger,treinreiziger,"nou-c(gender=f|m,number=sg)",1,1,47,23970
Trouw,juliette,juliette,nou-p(part-of-multiword=true),1,1,47,23970
Algemeen Dagblad,cel,cellen,nou-c(number=pl),1,1,248,83680
Algemeen Dagblad,"kom,we","kom,we","nou-c(gender=f|m,number=sg)",1,1,248,83680
De Volkskrant,maatschappijbrede,maatschappijbrede,"nou-c(gender=f|m,number=sg)",1,1,57,29860
Algemeen Dagblad,tegenkomen,tegenkwamen,"vrb(finiteness=fin,mood=ind,tense=past,number=pl)",1,1,248,83680
Trouw,negatief,negatief,"aa(degree=pos,position=adv|pred)",1,1,47,23970
Trouw,drieduizend,drieduizend,"num(type=card,position=prenom)",1,1,47,23970
Algemeen Dagblad,doelpuntje,doelpuntjes,nou-c(number=pl),1,1,248,83680
Het Parool,achterlaten,achterlaat,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",1,1,34,18841
Trouw,negatief,negatief,"aa(degree=pos,position=prenom)",1,1,47,23970
NRC,bestellen,besteld,"vrb(finiteness=part,tense=past)",1,1,53,35488
NRC,slagen,geslaagd,"vrb(finiteness=part,tense=past)",1,1,53,35488
Algemeen Dagblad,aanmaken,aangemaakt,"vrb(finiteness=part,tense=past)",1,1,248,83680
NRC,spelen,gespeeld,"vrb(finiteness=part,tense=past)",1,1,53,35488
Algemeen Dagblad,croissantje,croissantjes,nou-c(number=pl),1,1,248,83680
De Volkskrant,smaken,smaakt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,57,29860
Trouw,relschopper,relschoppers,nou-c(number=pl),1,1,47,23970
Algemeen Dagblad,oplichter,oplichters,nou-c(number=pl),1,1,248,83680
Trouw,interland,interland,"nou-c(gender=f|m,number=sg)",1,1,47,23970
De Volkskrant,kustgebied,kustgebieden,nou-c(number=pl),1,1,57,29860
Algemeen Dagblad,afewerki,afewerki,nou-p(number=sg),1,1,248,83680
Algemeen Dagblad,filteren,filteren,vrb(finiteness=ger|inf),1,1,248,83680
Algemeen Dagblad,afewerki,afewerki,nou-p(part-of-multiword=true),1,1,248,83680
NRC,fusie,fusie,"nou-c(gender=f|m,number=sg)",1,1,53,35488
Algemeen Dagblad,beseffen,besefte,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,248,83680
De Volkskrant,aanvallend,aanvallende,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,57,29860
NRC,gebroken,gebroken,"aa(degree=pos,position=prenom)",1,1,53,35488
NRC,zittend,zittend,"aa(degree=pos,position=prenom)",1,1,53,35488
De Volkskrant,centrum,centrum,"nou-c(gender=n,number=sg)",1,1,57,29860
Algemeen Dagblad,college,college,nou-p(part-of-multiword=true),1,1,248,83680
Trouw,levensduur,levensduur,"nou-c(gender=f|m,number=sg)",1,1,47,23970
De Volkskrant,kankermedicijn,kankermedicijnen,nou-c(number=pl),1,1,57,29860
De Volkskrant,horen,gehoord,"vrb(finiteness=part,tense=past)",1,1,57,29860
Algemeen Dagblad,regiobank,regiobank,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Trouw,televisie,televisies,nou-c(number=pl),1,1,47,23970
Trouw,diepzeecontainerhaven,diepzeecontainerhavens,nou-c(number=pl),1,1,47,23970
De Volkskrant,obama,obama,nou-p(part-of-multiword=true),1,1,57,29860
Het Parool,ruzieachtig,ruzieachtige,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,34,18841
Trouw,hovik,hovik,nou-p(number=sg),1,1,47,23970
Het Parool,creatief,creatieve,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,34,18841
Algemeen Dagblad,tuingoeroe,tuingoeroe,nou-p(part-of-multiword=true),1,1,248,83680
Algemeen Dagblad,af,af,adv(),1,1,248,83680
Algemeen Dagblad,tsjechisch,tsjechische,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,248,83680
NRC,duikersechtpaar,duikersechtpaar,"nou-c(gender=f|m,number=sg)",1,1,53,35488
NRC,belgisch,belgisch,"aa(degree=pos,position=prenom)",1,1,53,35488
NRC,ruimteshuttle,ruimteshuttle,"nou-c(gender=f|m,number=sg)",1,1,53,35488
Algemeen Dagblad,toon,toon,"nou-c(gender=f|m,number=sg)",1,1,248,83680
De Volkskrant,simpel,simpel,"aa(degree=pos,position=adv|pred)",1,1,57,29860
Algemeen Dagblad,tgif,tgif,nou-p(number=sg),1,1,248,83680
Het Parool,traan,tranen,nou-c(number=pl),1,1,34,18841
De Volkskrant,grimmig,grimmigs,"aa(degree=pos,position=postnom,case=gen,formal=infl-s)",1,1,57,29860
NRC,begeleiden,begeleiden,vrb(finiteness=ger|inf),1,1,53,35488
Algemeen Dagblad,jacobvos@kliksafe.nl,jacobvos@kliksafe.nl,res(type=sym),1,1,248,83680
De Volkskrant,mats,mats,nou-p(part-of-multiword=true),1,1,57,29860
Algemeen Dagblad,"42,6","42,6","num(type=card,position=prenom)",1,1,248,83680
Algemeen Dagblad,fongers,fongers,nou-p(number=sg),1,1,248,83680
De Volkskrant,oplopen,opgelopen,"vrb(finiteness=part,tense=past)",1,1,57,29860
De Volkskrant,verlaten,verliet,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,57,29860
Het Parool,verenigen,verenigd,"aa(position=prenom,degree=pos)",1,1,34,18841
Trouw,aanloop,aanloop,"nou-c(gender=f|m,number=sg)",1,1,47,23970
Algemeen Dagblad,maastheater,maastheater,"nou-c(gender=n,number=sg)",1,1,248,83680
Trouw,zevenduizend,zevenduizend,"num(type=card,position=prenom)",1,1,47,23970
Algemeen Dagblad,maasstad,maasstad,nou-p(number=sg),1,1,248,83680
Algemeen Dagblad,scheef,scheef,"nou-c(gender=f|m,number=sg)",1,1,248,83680
De Volkskrant,zestien,zestien,"num(type=card,position=prenom)",1,1,57,29860
Algemeen Dagblad,hamstring,hamstrings,nou-c(number=pl),1,1,248,83680
De Volkskrant,veenbrand,veenbrand,"nou-c(gender=f|m,number=sg)",1,1,57,29860
De Volkskrant,oorlogsvluchteling,oorlogsvluchtelingen,nou-c(number=pl),1,1,57,29860
De Volkskrant,teruggaan,teruggaat,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,57,29860
Trouw,onbekendheid,onbekendheid,"nou-c(gender=f|m,number=sg)",1,1,47,23970
Algemeen Dagblad,geinjecteerd,geinjecteerde,"aa(position=prenom,formal=infl-e,degree=pos)",1,1,248,83680
Trouw,koeling,koeling,"nou-c(gender=f|m,number=sg)",1,1,47,23970
Trouw,reuters,reuters,nou-p(number=sg),1,1,47,23970
NRC,activist,activisten,nou-c(number=pl),1,1,53,35488
Trouw,comedytheater,comedytheater,"nou-c(gender=f|m,number=sg)",1,1,47,23970
Trouw,beslag,beslag,"nou-c(gender=n,number=sg)",1,1,47,23970
Algemeen Dagblad,finishen,finisht,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,248,83680
De Volkskrant,lachwekkend,lachwekkend,"aa(degree=pos,position=adv|pred)",1,1,57,29860
NRC,gottin,gottin,nou-p(number=sg),1,1,53,35488
De Volkskrant,uiteen,uiteen,adv(),1,1,57,29860
Het Parool,verspreiding,verspreiding,"nou-c(gender=f|m,number=sg)",1,1,34,18841
De Volkskrant,diensteneconomie,diensteneconomie,"nou-c(gender=f|m,number=sg)",1,1,57,29860
Algemeen Dagblad,kinderopvangorganisatie,kinderopvangorganisatie,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Het Parool,lokaal,lokaal,"aa(degree=pos,position=prenom)",1,1,34,18841
Algemeen Dagblad,ict,ict,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Algemeen Dagblad,bekendstaan,bekendstaat,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,248,83680
De Volkskrant,yasper,yasper,nou-p(number=sg),1,1,57,29860
Het Parool,been,been,"nou-c(gender=n,number=sg)",1,1,34,18841
De Volkskrant,kenzo,kenzo,nou-p(part-of-multiword=true),1,1,57,29860
Algemeen Dagblad,ekoplaza-supermarkt,ekoplaza-supermarkt,"nou-c(gender=f|m,number=sg)",1,1,248,83680
NRC,slagen,slaagde,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,53,35488
De Volkskrant,oprichting,oprichting,"nou-c(gender=f|m,number=sg)",1,1,57,29860
De Volkskrant,heiligbeen,heiligbeen,"nou-c(gender=n,number=sg)",1,1,57,29860
NRC,stal,stal,"nou-c(gender=n,number=sg)",1,1,53,35488
NRC,niet-beursgenoteerd,niet-beursgenoteerde,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,53,35488
NRC,vertolken,vertolkt,"vrb(finiteness=part,tense=past)",1,1,53,35488
De Volkskrant,bosbrand,bosbranden,nou-c(number=pl),1,1,57,29860
NRC,kleurlaag,kleurlagen,nou-c(number=pl),1,1,53,35488
De Volkskrant,22.10,22.10,res(type=sym),1,1,57,29860
De Volkskrant,alula,alula,nou-p(number=sg),1,1,57,29860
Trouw,verklaren,verklaarden,"vrb(finiteness=fin,mood=ind,tense=past,number=pl)",1,1,47,23970
Algemeen Dagblad,bevordering,bevordering,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Algemeen Dagblad,dun,dun,"aa(degree=pos,position=prenom)",1,1,248,83680
NRC,acoustic,acoustic,nou-p(part-of-multiword=true),1,1,53,35488
NRC,mensenwerk,mensenwerk,"nou-c(gender=n,number=sg)",1,1,53,35488
Het Parool,neolithicum,neolithicum,"nou-c(gender=n,number=sg)",1,1,34,18841
NRC,scherm,scherm,"nou-c(gender=n,number=sg)",1,1,53,35488
Trouw,spreken,gesproken,"vrb(finiteness=part,tense=past)",1,1,47,23970
Het Parool,flymen/anp,flymen/anp,nou-p(number=sg),1,1,34,18841
De Volkskrant,blad,bladeren,nou-c(number=pl),1,1,57,29860
Trouw,amateur,amateur,"nou-c(gender=f|m,number=sg)",1,1,47,23970
Algemeen Dagblad,iovine,iovine,nou-p(part-of-multiword=true),1,1,248,83680
Algemeen Dagblad,beginsel,beginsel,"nou-c(gender=n,number=sg)",1,1,248,83680
Trouw,ophouden,ophouden,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",1,1,47,23970
NRC,wortelschieten,wortelschieten,vrb(finiteness=ger|inf),1,1,53,35488
Trouw,bedrijfstak,bedrijfstakken,nou-c(number=pl),1,1,47,23970
Trouw,zwijgen,zwijgen,"nou-c(gender=n,number=sg)",1,1,47,23970
Algemeen Dagblad,wielrennen,wielrennen,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",1,1,248,83680
De Volkskrant,hag,hag,nou-p(part-of-multiword=true),1,1,57,29860
Algemeen Dagblad,straf,straffen,nou-c(number=pl),1,1,248,83680
NRC,kamer,kamers,nou-c(number=pl),1,1,53,35488
NRC,herinneren,herinner,"vrb(finiteness=fin,mood=imp|ind,tense=pres,number=sg)",1,1,53,35488
Trouw,lidl-trek,lidl-trek,nou-p(number=sg),1,1,47,23970
Algemeen Dagblad,motor,motor,"nou-c(gender=f|m,number=sg)",1,1,248,83680
De Volkskrant,onverdeeld,onverdeelde,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,57,29860
Trouw,bos,bos,"nou-c(gender=n,number=sg)",1,1,47,23970
Algemeen Dagblad,shorttrack,shorttrack,nou-p(number=sg),1,1,248,83680
De Volkskrant,voorval,voorval,"nou-c(gender=n,number=sg)",1,1,57,29860
Algemeen Dagblad,geurt,geurt,nou-p(part-of-multiword=true),1,1,248,83680
De Volkskrant,stuwen,stuwen,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",1,1,57,29860
Algemeen Dagblad,dion,dion,nou-p(part-of-multiword=true),1,1,248,83680
Algemeen Dagblad,maker,maker,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Het Parool,strop,strop,"nou-c(gender=f|m,number=sg)",1,1,34,18841
Het Parool,menen,menen,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",1,1,34,18841
NRC,stochastisch,stochastische,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,53,35488
NRC,abonnement,abonnement,"nou-c(gender=n,number=sg)",1,1,53,35488
De Volkskrant,pols,pols,"nou-c(gender=f|m,number=sg)",1,1,57,29860
NRC,breken,breekt,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,53,35488
Algemeen Dagblad,tweelingzus,tweelingzus,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Het Parool,zinvol,zinvol,"aa(degree=pos,position=adv|pred)",1,1,34,18841
NRC,trimix,trimix,nou-p(number=sg),1,1,53,35488
Trouw,inkomen,inkomen,"nou-c(gender=n,number=sg)",1,1,47,23970
De Volkskrant,verminderen,verminderen,vrb(finiteness=ger|inf),1,1,57,29860
Algemeen Dagblad,m2,m2,res(type=sym),1,1,248,83680
Algemeen Dagblad,1e,1e,res(type=sym),1,1,248,83680
NRC,webwinkel,webwinkel,"nou-c(gender=f|m,number=sg)",1,1,53,35488
NRC,zuinig,zuinig,"aa(degree=pos,position=adv|pred)",1,1,53,35488
NRC,plannen,gepland,"vrb(finiteness=part,tense=past)",1,1,53,35488
NRC,oneindig,oneindig,"aa(degree=pos,position=adv|pred)",1,1,53,35488
Algemeen Dagblad,tieren,tiert,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,248,83680
Trouw,betrachten,betrachten,vrb(finiteness=ger|inf),1,1,47,23970
De Volkskrant,lotto,lotto,nou-p(part-of-multiword=true),1,1,57,29860
NRC,zwemschoolhouder,zwemschoolhouder,"nou-c(gender=f|m,number=sg)",1,1,53,35488
De Volkskrant,beroemd,beroemde,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,57,29860
De Volkskrant,redeloos,redeloos,"aa(degree=pos,position=adv|pred)",1,1,57,29860
Algemeen Dagblad,unit,unit,res(type=for),1,1,248,83680
Algemeen Dagblad,langestraat,langestraat,nou-p(number=sg),1,1,248,83680
NRC,legereenheid,legereenheid,"nou-c(gender=f|m,number=sg)",1,1,53,35488
Algemeen Dagblad,wizz,wizz,res(type=sym),1,1,248,83680
Trouw,driemaal,driemaal,adv(),1,1,47,23970
Algemeen Dagblad,racenummer,racenummer,"nou-c(gender=n,number=sg)",1,1,248,83680
De Volkskrant,bing,bingen,nou-c(number=pl),1,1,57,29860
De Volkskrant,omringen,omringd,"vrb(finiteness=part,tense=past)",1,1,57,29860
Algemeen Dagblad,chocopasta,chocopasta,"nou-c(gender=f|m,number=sg)",1,1,248,83680
Trouw,normil,normil,nou-p(number=sg),1,1,47,23970
NRC,beslissen,beslist,"vrb(finiteness=part,tense=past)",1,1,53,35488
NRC,heleboel,heleboel,"nou-c(gender=f|m,number=sg)",1,1,53,35488
Trouw,rechtvaardig,rechtvaardige,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,47,23970
Trouw,eijk,eijk,nou-p(part-of-multiword=true),1,1,47,23970
De Volkskrant,speerwerper,speerwerper,"nou-c(gender=f|m,number=sg)",1,1,57,29860
NRC,merel,merel,nou-p(number=sg),1,1,53,35488
De Volkskrant,varieerde,varieerde,"nou-c(gender=n,number=sg)",1,1,57,29860
NRC,verstedelijking,verstedelijking,"nou-c(gender=f|m,number=sg)",1,1,53,35488
De Volkskrant,arolsen,arolsen,nou-p(number=sg),1,1,57,29860
Algemeen Dagblad,sloopmaatregel,sloopmaatregelen,nou-c(number=pl),1,1,248,83680
Trouw,dwingen,dwingen,vrb(finiteness=ger|inf),1,1,47,23970
NRC,welk,welk,"pd(type=w-p,position=prenom)",1,1,53,35488
Het Parool,klagen,klaagde,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,34,18841
Trouw,84-jarig,84-jarige,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,47,23970
Algemeen Dagblad,busje,busjes,nou-c(number=pl),1,1,248,83680
Het Parool,vluchteling,vluchteling,"nou-c(gender=f|m,number=sg)",1,1,34,18841
De Volkskrant,verminderen,verminderen,"nou-c(gender=n,number=sg)",1,1,57,29860
Trouw,vietcong,vietcong,nou-p(number=sg),1,1,47,23970
NRC,gelukje,gelukje,"nou-c(gender=n,number=sg)",1,1,53,35488
Trouw,afweging,afwegingen,nou-c(number=pl),1,1,47,23970
Het Parool,p24,p24,nou-p(number=sg),1,1,34,18841
Het Parool,sponsorinkomsten,sponsorinkomsten,nou-c(number=pl),1,1,34,18841
Het Parool,goor,goor,"aa(degree=pos,position=adv|pred)",1,1,34,18841
De Volkskrant,schreeuwen,schreeuwden,"vrb(finiteness=fin,mood=ind,tense=past,number=pl)",1,1,57,29860
NRC,chavismo,chavismo,"nou-c(gender=n,number=sg)",1,1,53,35488
De Volkskrant,buikpijn,buikpijn,"nou-c(gender=f|m,number=sg)",1,1,57,29860
NRC,voordragen,voorgedragen,"vrb(finiteness=part,tense=past)",1,1,53,35488
NRC,noemer,noemer,"nou-c(gender=f|m,number=sg)",1,1,53,35488
Algemeen Dagblad,zijlstra,zijlstra,nou-p(number=sg),1,1,248,83680
