document: titleLevel2,hit text: lemma,hit text: word,hit text: pos_full,count,numberOfDocs,subcorpusSize.documents,subcorpusSize.numberOfTokens
De Standaard,nmbs-holding,nmbs-holding,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Het Nieuwsblad,onszelf,onszelf,adv(),1,1,954,142827
De Ware Tijd,hoogtepunt,hoogtepunt,"nou-c(gender=n,number=sg)",1,1,76,28561
De Standaard,conflict,conflict,"nou-c(gender=n,number=sg)",1,1,148,48749
Het Nieuwsblad,opdedrynck,opdedrynck,nou-p(number=sg),1,1,954,142827
Het Nieuwsblad,tech,tech,nou-p(number=sg),1,1,954,142827
Gazet van Antwerpen,vertellen,verteld,"vrb(finiteness=part,tense=past)",1,1,229,28264
Het Nieuwsblad,uitkomst,uitkomst,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Gazet van Antwerpen,voedsel,voedsel,"nou-c(gender=n,number=sg)",1,1,229,28264
Het Nieuwsblad,rome,rome,nou-p(number=sg),1,1,954,142827
Starnieuws,blijven,gebleven,"vrb(finiteness=part,tense=past)",1,1,11,3035
De Standaard,parkeerterrein,parkeerterrein,"nou-c(gender=n,number=sg)",1,1,148,48749
Starnieuws,andre,andre,nou-p(part-of-multiword=true),1,1,11,3035
Starnieuws,koud,koude,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,11,3035
Het Nieuwsblad,053-646.219,053-646.219,res(type=sym),1,1,954,142827
De Standaard,afpersen,afgeperst,"vrb(finiteness=part,tense=past)",1,1,148,48749
Het Nieuwsblad,meyer,meyer,nou-p(number=sg),1,1,954,142827
De Standaard,frits,frits,nou-p(part-of-multiword=true),1,1,148,48749
Het Belang van Limburg,tableau,tableau,"nou-c(gender=n,number=sg)",1,1,81,8993
Het Nieuwsblad,kamervoorzitter,kamervoorzitter,"nou-c(gender=f|m,number=sg)",1,1,954,142827
De Standaard,typisch,typische,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,148,48749
Het Nieuwsblad,ruilen,ruilen,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",1,1,954,142827
Gazet van Antwerpen,verheyen,verheyen,nou-p(part-of-multiword=true),1,1,229,28264
Gazet van Antwerpen,deperrestraat,deperrestraat,nou-p(part-of-multiword=true),1,1,229,28264
De Standaard,flow,flow,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Het Nieuwsblad,sportief,sportief,nou-p(part-of-multiword=true),1,1,954,142827
Gazet van Antwerpen,collega’s,collega’s,"aa(degree=pos,position=adv|pred)",1,1,229,28264
Het Nieuwsblad,scal,scal,nou-p(number=sg),1,1,954,142827
De Standaard,stofzuigen,stofzuigde,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,148,48749
De Standaard,varend,varende,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,148,48749
Gazet van Antwerpen,"uitvoeren,in","uitvoeren,in","nou-c(gender=f|m,number=sg)",1,1,229,28264
Gazet van Antwerpen,kriebelopent,kriebelopent,nou-p(number=sg),1,1,229,28264
Het Nieuwsblad,dansstijl,dansstijlen,nou-c(number=pl),1,1,954,142827
Het Nieuwsblad,antwerpsebaan,antwerpsebaan,nou-p(number=sg),1,1,954,142827
Het Belang van Limburg,leiden,leidde,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,81,8993
Het Nieuwsblad,radiozender,radiozender,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Gazet van Antwerpen,juwelenheefn,juwelenheeft,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,229,28264
Het Nieuwsblad,zetelen,gezeteld,"vrb(finiteness=part,tense=past)",1,1,954,142827
De Standaard,4procent,4procent,"nou-c(gender=n,number=sg)",1,1,148,48749
De Standaard,leven,levens,nou-c(number=pl),1,1,148,48749
Het Nieuwsblad,genkersteenweg,genkersteenweg,nou-p(number=sg),1,1,954,142827
De Standaard,suggestie,suggestie,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Het Belang van Limburg,u,u,"pd(type=pers,person=2,number=sg,position=pron,case=nom)",1,1,81,8993
Gazet van Antwerpen,toronto,toronto,nou-p(part-of-multiword=true),1,1,229,28264
Gazet van Antwerpen,riolering,riolering,"nou-c(gender=f|m,number=sg)",1,1,229,28264
Het Nieuwsblad,petroleum&chemical,petroleum&chemical,nou-p(number=sg),1,1,954,142827
Het Belang van Limburg,staat,staat,"nou-c(gender=f|m,number=sg)",1,1,81,8993
Het Nieuwsblad,inrijpunt,inrijpunt,"nou-c(gender=n,number=sg)",1,1,954,142827
Gazet van Antwerpen,heelkundig,heelkundige,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,229,28264
Het Nieuwsblad,welcome,welcome,res(type=for),1,1,954,142827
Gazet van Antwerpen,hetvrij,hetvrij,"aa(degree=pos,position=prenom)",1,1,229,28264
Gazet van Antwerpen,bieden,bood,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,229,28264
Het Nieuwsblad,verbr.arendonk,verbr.arendonk,"nou-c(gender=f|m,number=sg)",1,1,954,142827
De Standaard,dulden,dulden,vrb(finiteness=ger|inf),1,1,148,48749
Het Nieuwsblad,bedlegerig,bedlegerig,"aa(degree=pos,position=adv|pred)",1,1,954,142827
Het Nieuwsblad,rickaert,rickaert,nou-p(part-of-multiword=true),1,1,954,142827
Het Nieuwsblad,emery,emery,nou-p(number=sg),1,1,954,142827
Het Nieuwsblad,naessens,naessens,nou-p(part-of-multiword=true),1,1,954,142827
Het Nieuwsblad,naessens,naessens,nou-p(number=sg),1,1,954,142827
De Standaard,halfdrie,halfdrie,adv(),1,1,148,48749
Het Nieuwsblad,sijpelen,sijpelen,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",1,1,954,142827
Het Nieuwsblad,akelig,akelige,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,954,142827
De Standaard,gewend,gewend,"aa(degree=pos,position=adv|pred)",1,1,148,48749
Het Nieuwsblad,oudere,ouderen,nou-c(number=pl),1,1,954,142827
Het Nieuwsblad,telg,telg,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Nieuwsblad,58jaar,58jaar,"pd(type=recip,number=pl,position=pron,case=acc|dat)",1,1,954,142827
De Standaard,afschermen,afgeschermd,"vrb(finiteness=part,tense=past)",1,1,148,48749
Gazet van Antwerpen,ideaal,ideaal,"aa(degree=pos,position=adv|pred)",1,1,229,28264
Het Nieuwsblad,www.gentenaar.be,www.gentenaar.be,res(type=sym),1,1,954,142827
Het Nieuwsblad,11-novemberlaan,11-novemberlaan,res(type=sym),1,1,954,142827
Starnieuws,wegmaken,wegmaken,vrb(finiteness=ger|inf),1,1,11,3035
Het Belang van Limburg,eerbetoon,eerbetoon,"nou-c(gender=n,number=sg)",1,1,81,8993
Het Nieuwsblad,studentendoop,studentendoop,nou-c(number=pl),1,1,954,142827
Gazet van Antwerpen,opvangen,opgevangen,"vrb(finiteness=part,tense=past)",1,1,229,28264
Het Nieuwsblad,nieuweling,nieuweling,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Starnieuws,onvrede,onvrede,"nou-c(gender=f|m,number=sg)",1,1,11,3035
Het Belang van Limburg,bieden,bieden,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",1,1,81,8993
Het Nieuwsblad,gelaatstrek,gelaatstrekken,nou-c(number=pl),1,1,954,142827
Het Nieuwsblad,benenwerk,benenwerk,"nou-c(gender=n,number=sg)",1,1,954,142827
Gazet van Antwerpen,inspiratie,inspiratie,"nou-c(gender=f|m,number=sg)",1,1,229,28264
De Standaard,markus,markus,nou-p(number=sg),1,1,148,48749
Gazet van Antwerpen,vernemenhoen,vernemenhoe,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,229,28264
Het Nieuwsblad,klinken,klonken,"vrb(finiteness=fin,mood=ind,tense=past,number=pl)",1,1,954,142827
Gazet van Antwerpen,"kwakkelstraat,molenbergstraat","kwakkelstraat,molenbergstraat",nou-p(number=sg),1,1,229,28264
Het Belang van Limburg,september1944,september1944,res(type=sym),1,1,81,8993
Gazet van Antwerpen,airplay,airplay,"nou-c(gender=f|m,number=sg)",1,1,229,28264
De Standaard,aloud,aloude,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,148,48749
Het Nieuwsblad,counteren,counteren,vrb(finiteness=ger|inf),1,1,954,142827
Het Nieuwsblad,mobiliteitsstudie,mobiliteitsstudie,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Nieuwsblad,bauduin,bauduin,nou-p(part-of-multiword=true),1,1,954,142827
Gazet van Antwerpen,naartoe,naartoe,adv(),1,1,229,28264
De Standaard,facet,facetten,nou-c(number=pl),1,1,148,48749
De Standaard,kas,kas,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Het Nieuwsblad,egied,egied,nou-p(part-of-multiword=true),1,1,954,142827
Het Nieuwsblad,google.com,google.com,"nou-c(gender=n,number=sg)",1,1,954,142827
Gazet van Antwerpen,ontlener,ontleners,nou-c(number=pl),1,1,229,28264
Het Nieuwsblad,vermeiren,vermeiren,nou-p(part-of-multiword=true),1,1,954,142827
Het Nieuwsblad,tentoonstelling,tentoonstellingen,nou-c(number=pl),1,1,954,142827
De Standaard,windenergiepark,windenergieparken,nou-c(number=pl),1,1,148,48749
Het Nieuwsblad,stadens,stadense,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,954,142827
Gazet van Antwerpen,entertainmentsite,entertainmentsite,"nou-c(gender=f|m,number=sg)",1,1,229,28264
De Standaard,creatief,creatieve,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,148,48749
Gazet van Antwerpen,spethstraat,spethstraat,nou-p(part-of-multiword=true),1,1,229,28264
Het Nieuwsblad,55+'er,55+'ers,nou-c(number=pl),1,1,954,142827
Het Nieuwsblad,14:00,14:00,res(type=sym),1,1,954,142827
Het Nieuwsblad,068-2461243-89,068-2461243-89,res(type=sym),1,1,954,142827
Het Nieuwsblad,golfer,golfer,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Nieuwsblad,voetballiefhebber,voetballiefhebbers,nou-c(number=pl),1,1,954,142827
Het Belang van Limburg,kleinzieligheid,kleinzieligheden,nou-c(number=pl),1,1,81,8993
Het Nieuwsblad,veiligheidsgevoel,veiligheidsgevoel,"nou-c(gender=n,number=sg)",1,1,954,142827
Het Nieuwsblad,klasbak,klasbak,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Gazet van Antwerpen,hst-verbinding,hst-verbinding,"nou-c(gender=f|m,number=sg)",1,1,229,28264
Het Belang van Limburg,verhuren,verhuren,vrb(finiteness=ger|inf),1,1,81,8993
Het Nieuwsblad,verkennen,verkennen,vrb(finiteness=ger|inf),1,1,954,142827
Gazet van Antwerpen,park,parken,nou-c(number=pl),1,1,229,28264
Het Nieuwsblad,machtig,machtig,"aa(degree=pos,position=prenom)",1,1,954,142827
Het Nieuwsblad,zonnekin,zonnekin,nou-p(number=sg),1,1,954,142827
Het Belang van Limburg,vanochtend,vanochtend,adv(),1,1,81,8993
Gazet van Antwerpen,weinig,weinig,"pd(type=indef,position=prenom)",1,1,229,28264
Het Nieuwsblad,driving,driving,res(type=for),1,1,954,142827
De Standaard,kostuum,kostuum,"nou-c(gender=n,number=sg)",1,1,148,48749
Het Nieuwsblad,1929,1929,"num(type=card,position=oth|pred)",1,1,954,142827
Het Nieuwsblad,6-3,6-3,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Nieuwsblad,doorniksestw,doorniksestw,nou-p(number=sg),1,1,954,142827
De Standaard,wozniacki,wozniacki,nou-p(part-of-multiword=true),1,1,148,48749
Het Nieuwsblad,tomas,tomas,nou-p(part-of-multiword=true),1,1,954,142827
Het Nieuwsblad,7.500,7.500,res(type=sym),1,1,954,142827
Het Nieuwsblad,tomas,tomas,nou-p(number=sg),1,1,954,142827
De Standaard,arrondissement,arrondissement,"nou-c(gender=n,number=sg)",1,1,148,48749
De Standaard,populatie,populatie,"nou-c(gender=f|m,number=sg)",1,1,148,48749
De Standaard,oplopen,oplopen,vrb(finiteness=ger|inf),1,1,148,48749
Het Nieuwsblad,6-3,6-3,res(type=sym),1,1,954,142827
Het Nieuwsblad,aanzet,aanzet,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Nieuwsblad,rysselberghe,rysselberghe,nou-p(part-of-multiword=true),1,1,954,142827
Het Nieuwsblad,que,queen,nou-c(number=pl),1,1,954,142827
Het Nieuwsblad,kleits,kleitse,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,954,142827
Gazet van Antwerpen,slagenzij,slagenzij,nou-p(number=sg),1,1,229,28264
De Ware Tijd,two-some,two-some,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,76,28561
Het Nieuwsblad,verplichting,verplichtingen,nou-c(number=pl),1,1,954,142827
Gazet van Antwerpen,eraan,eraan,adv(),1,1,229,28264
De Standaard,oud-politicus,oud-politicus,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Het Nieuwsblad,kilmer,kilmer,nou-p(part-of-multiword=true),1,1,954,142827
Het Belang van Limburg,mysterieus,mysterieuze,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,81,8993
Het Nieuwsblad,klimmen,klommen,"vrb(finiteness=fin,mood=ind,tense=past,number=pl)",1,1,954,142827
Gazet van Antwerpen,californisch,californische,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,229,28264
Het Nieuwsblad,nicca,nicca,nou-p(number=sg),1,1,954,142827
Het Nieuwsblad,despicable,despicable,res(type=for),1,1,954,142827
Het Nieuwsblad,managementassistent,managementassistent,"nou-c(gender=f|m,number=sg)",1,1,954,142827
De Ware Tijd,rekening,rekening,"nou-c(gender=f|m,number=sg)",1,1,76,28561
De Standaard,aziz,aziz,nou-p(part-of-multiword=true),1,1,148,48749
Het Nieuwsblad,gebo,gebo,nou-p(number=sg),1,1,954,142827
Het Nieuwsblad,nnake,nnake,nou-p(number=sg),1,1,954,142827
Gazet van Antwerpen,ek-kwalificatiegroep,ek-kwalificatiegroepen,nou-c(number=pl),1,1,229,28264
De Standaard,buurtbewoner,buurtbewoners,nou-c(number=pl),1,1,148,48749
Het Nieuwsblad,slager,slager,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Nieuwsblad,opvissen,opviste,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,954,142827
Het Nieuwsblad,poulidor,poulidor,nou-p(number=sg),1,1,954,142827
Het Nieuwsblad,geruststellend,geruststellend,"aa(degree=pos,position=prenom)",1,1,954,142827
Gazet van Antwerpen,geneugden,geneugden,nou-p(part-of-multiword=true),1,1,229,28264
De Standaard,uiteengetrok,uiteengetrokken,nou-c(number=pl),1,1,148,48749
Gazet van Antwerpen,klinkthet,klinkthet,"nou-c(gender=f|m,number=sg)",1,1,229,28264
Het Belang van Limburg,bbc,bbc,nou-p(number=sg),1,1,81,8993
De Ware Tijd,doelman,doelman,"nou-c(gender=f|m,number=sg)",1,1,76,28561
Het Nieuwsblad,per,per,res(type=for),1,1,954,142827
Het Nieuwsblad,ricky,ricky,nou-p(part-of-multiword=true),1,1,954,142827
Het Belang van Limburg,geraffineerd,geraffineerde,"aa(position=prenom,formal=infl-e,degree=pos)",1,1,81,8993
De Ware Tijd,doelman,doelman,nou-p(number=sg),1,1,76,28561
Het Nieuwsblad,terreur,terreur,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Nieuwsblad,verplanten,verplantte,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,954,142827
De Standaard,dodelijk,dodelijk,"aa(degree=pos,position=adv|pred)",1,1,148,48749
Gazet van Antwerpen,ere,ere,"nou-c(gender=f|m,number=sg)",1,1,229,28264
De Standaard,putten,geput,"vrb(finiteness=part,tense=past)",1,1,148,48749
Gazet van Antwerpen,kiel,kiel,"nou-c(gender=n,number=sg)",1,1,229,28264
De Standaard,erwin,erwin,nou-p(number=sg),1,1,148,48749
Het Nieuwsblad,beboeten,beboet,"vrb(finiteness=part,tense=past)",1,1,954,142827
De Standaard,erwin,erwin,nou-p(part-of-multiword=true),1,1,148,48749
Het Nieuwsblad,laptop,laptop,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Nieuwsblad,garanderen,garanderen,vrb(finiteness=ger|inf),1,1,954,142827
Het Nieuwsblad,anti-vlaamse-affiche,anti-vlaamse-affiche,"nou-c(gender=f|m,number=sg)",1,1,954,142827
De Standaard,23.000,23.000,"num(type=card,position=prenom)",1,1,148,48749
Het Nieuwsblad,toewijzing,toewijzing,"nou-c(gender=f|m,number=sg)",1,1,954,142827
De Standaard,sedentair,sedentair,"aa(degree=pos,position=prenom)",1,1,148,48749
Gazet van Antwerpen,lek,lek,"nou-c(gender=n,number=sg)",1,1,229,28264
Het Nieuwsblad,overwinningsroes,overwinningsroes,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Gazet van Antwerpen,kiel,kiel,nou-p(number=sg),1,1,229,28264
Het Nieuwsblad,pamflet,pamflet,"nou-c(gender=n,number=sg)",1,1,954,142827
Het Nieuwsblad,4666,4666,"num(type=card,position=oth|pred)",1,1,954,142827
Het Nieuwsblad,breien,breien,vrb(finiteness=ger|inf),1,1,954,142827
Starnieuws,laag,lager,"aa(degree=comp,position=prenom)",1,1,11,3035
Het Belang van Limburg,deskundigetechnisch,deskundigetechnische,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,81,8993
Het Nieuwsblad,verandering,veranderingen,nou-c(number=pl),1,1,954,142827
Het Nieuwsblad,vervulling,vervulling,"nou-c(gender=f|m,number=sg)",1,1,954,142827
De Standaard,raadplegen,geraadpleegd,"vrb(finiteness=part,tense=past)",1,1,148,48749
Gazet van Antwerpen,penibel,penibeler,"aa(degree=comp,position=adv|pred)",1,1,229,28264
Het Nieuwsblad,bereiden,bereiden,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",1,1,954,142827
Gazet van Antwerpen,afzakken,afgezakt,"vrb(finiteness=part,tense=past)",1,1,229,28264
Starnieuws,ambtgenoot,ambtgenoot,"nou-c(gender=f|m,number=sg)",1,1,11,3035
De Standaard,uitgang,uitgang,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Gazet van Antwerpen,leveren,levert,"vrb(finiteness=fin,mood=ind,tense=pres,number=sg,person=2|3,formal=infl-t)",1,1,229,28264
Het Nieuwsblad,beslaan,beslaan,vrb(finiteness=ger|inf),1,1,954,142827
De Ware Tijd,hoefdraad,hoefdraad,"nou-c(gender=f|m,number=sg)",1,1,76,28561
Het Nieuwsblad,opdraaien,opdraaien,vrb(finiteness=ger|inf),1,1,954,142827
Het Nieuwsblad,coming,coming,res(type=for),1,1,954,142827
Het Nieuwsblad,9november2004,9november2004,res(type=sym),1,1,954,142827
Het Nieuwsblad,tiende,tiende,"nou-c(gender=f|m|n,number=sg)",1,1,954,142827
De Ware Tijd,planning,planning,res(type=for),1,1,76,28561
Het Nieuwsblad,aankunnen,aankunnen,vrb(finiteness=ger|inf),1,1,954,142827
Gazet van Antwerpen,dekroonmolenstraat,dekroonmolenstraat,nou-p(number=sg),1,1,229,28264
Gazet van Antwerpen,verliezen,verliezen,vrb(finiteness=ger|inf),1,1,229,28264
Het Nieuwsblad,verschansen,verschanste,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,954,142827
Gazet van Antwerpen,dichtbij,dichtbij,"aa(degree=pos,position=adv|pred)",1,1,229,28264
Gazet van Antwerpen,leirs,leirs,nou-p(part-of-multiword=true),1,1,229,28264
Het Nieuwsblad,grof,grof,"aa(degree=pos,position=prenom)",1,1,954,142827
De Ware Tijd,projectmanagersfunctie,projectmanagersfunctie,"nou-c(gender=f|m,number=sg)",1,1,76,28561
Het Belang van Limburg,natuurlijk,natuurlijk,"aa(degree=pos,position=adv|pred)",1,1,81,8993
Gazet van Antwerpen,verschenenmaandagavond,verschenenmaandagavond,"nou-c(gender=f|m,number=sg)",1,1,229,28264
Het Nieuwsblad,zonde,zonden,nou-c(number=pl),1,1,954,142827
Het Nieuwsblad,letten,letten,"vrb(finiteness=fin,mood=ind,tense=pres,number=pl)",1,1,954,142827
De Standaard,sarah,sarah,nou-p(number=sg),1,1,148,48749
Het Belang van Limburg,inmiddels,inmiddels,adv(),1,1,81,8993
Gazet van Antwerpen,komedie,komedie,"nou-c(gender=f|m,number=sg)",1,1,229,28264
Gazet van Antwerpen,sint-augustinus,sint-augustinus,nou-p(number=sg),1,1,229,28264
Het Nieuwsblad,pegel,pegel,"nou-c(gender=f|m,number=sg)",1,1,954,142827
De Standaard,4.armenie1010010,4.armenie1010010,res(type=sym),1,1,148,48749
Gazet van Antwerpen,overhoop,overhoop,adv(),1,1,229,28264
Het Nieuwsblad,edp,edp,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Nieuwsblad,jerome,jerome,nou-p(part-of-multiword=true),1,1,954,142827
Het Belang van Limburg,sportief,sportief,"aa(degree=pos,position=prenom)",1,1,81,8993
Het Nieuwsblad,mopperen,mopperen,vrb(finiteness=ger|inf),1,1,954,142827
Gazet van Antwerpen,teveel,teveel,"nou-c(gender=n,number=sg)",1,1,229,28264
Het Nieuwsblad,hanteren,hanteerden,"vrb(finiteness=fin,mood=ind,tense=past,number=pl)",1,1,954,142827
Gazet van Antwerpen,inspectiedienstenvan,inspectiedienstenvan,"nou-c(gender=f|m,number=sg)",1,1,229,28264
Het Nieuwsblad,misbruik,misbruik,"nou-c(gender=n,number=sg)",1,1,954,142827
Het Nieuwsblad,stresseren,stresserend,"vrb(finiteness=part,tense=pres)",1,1,954,142827
De Standaard,godenslaap,godenslaap,nou-p(part-of-multiword=true),1,1,148,48749
Het Nieuwsblad,heylighen,heylighen,nou-p(part-of-multiword=true),1,1,954,142827
De Ware Tijd,lachen,lachend,"vrb(finiteness=part,tense=pres)",1,1,76,28561
De Standaard,wielerfan,wielerfan,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Gazet van Antwerpen,steken,stak,"vrb(finiteness=fin,mood=ind,tense=past,number=sg)",1,1,229,28264
Gazet van Antwerpen,almaci,almaci,nou-p(number=sg),1,1,229,28264
Het Nieuwsblad,solms,solms,nou-p(part-of-multiword=true),1,1,954,142827
Gazet van Antwerpen,groep,groepen,nou-c(number=pl),1,1,229,28264
De Standaard,trouwen,getrouwd,"vrb(finiteness=part,tense=past)",1,1,148,48749
Het Nieuwsblad,aandurven,aandurven,vrb(finiteness=ger|inf),1,1,954,142827
Het Nieuwsblad,nadal,nadal,nou-p(part-of-multiword=true),1,1,954,142827
Het Nieuwsblad,spectaculair,spectaculair,"aa(degree=pos,position=adv|pred)",1,1,954,142827
Gazet van Antwerpen,uitdaging,uitdagingen,nou-c(number=pl),1,1,229,28264
De Standaard,blankenberge/knokke-heist,blankenberge/knokke-heist,nou-p(part-of-multiword=true),1,1,148,48749
Het Nieuwsblad,42effectief,42effectieve,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,954,142827
De Standaard,ticketprijs,ticketprijzen,nou-c(number=pl),1,1,148,48749
Het Nieuwsblad,overnemer,overnemer,"nou-c(gender=f|m,number=sg)",1,1,954,142827
Het Nieuwsblad,80-46,80-46,res(type=sym),1,1,954,142827
Het Nieuwsblad,113,113,"num(type=card,position=oth|pred)",1,1,954,142827
Het Nieuwsblad,flashback,flashbacks,nou-c(number=pl),1,1,954,142827
Het Nieuwsblad,test,testen,nou-c(number=pl),1,1,954,142827
Gazet van Antwerpen,boomondergaat,boomondergaat,nou-p(number=sg),1,1,229,28264
Het Nieuwsblad,fonkelnieuw,fonkelnieuw,"aa(degree=pos,position=adv|pred)",1,1,954,142827
Het Nieuwsblad,duifje,duifjes,nou-c(number=pl),1,1,954,142827
De Standaard,hol,holle,"aa(degree=pos,position=prenom,formal=infl-e)",1,1,148,48749
Het Nieuwsblad,wegstoppen,weggestopt,"vrb(finiteness=part,tense=past)",1,1,954,142827
Gazet van Antwerpen,draaitwallonie,draaitwallonie,nou-p(number=sg),1,1,229,28264
Het Nieuwsblad,verleren,verleerd,"vrb(finiteness=part,tense=past)",1,1,954,142827
De Standaard,held,held,"nou-c(gender=f|m,number=sg)",1,1,148,48749
Het Nieuwsblad,premie,premie,"nou-c(gender=f|m,number=sg)",1,1,954,142827
